codeId,codeType,txtName,codeLgt,codeMarking,txtDescrLgt,txtDescrMarking,geoLat,geoLong,valGeoAccuracy,uomGeoAccuracy,valElev,valElevAccuracy,valHgt,codeHgtAccuracy,uomDistVer,valRadius,uomRadius,codeGroupId,txtGroupName,codeLinkedToId,codeLinkType,datetimeValidWef,datetimeValidTil,txtRmk,source
9005,WINDTURBINE,LUND,YES,,F R,,55.741417,13.262584,0,M,545,0,331,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9006,WINDTURBINE,ÖSTERSTAD,YES,,FLG  R,,58.51936,15.233917,0,M,735,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9007,WINDTURBINE,ÖSTERSTAD,YES,,FLG  R,,58.517223,15.239445,0,M,745,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9009,WINDTURBINE,BREDSÄTTRA,YES,,F R,,56.843082,16.854834,0,M,344,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9044,WINDTURBINE,KOMMERBERGET,YES,,FLG  R,,64.392494,15.403527,0,M,2448,0,338,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9045,WINDTURBINE,KOMMERBERGET,YES,,FLG  R,,64.391914,15.398472,0,M,2451,0,338,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9046,WINDTURBINE,SÖRSKOG,YES,,FLG  R,,60.80286,15.389944,0,M,1969,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9047,WINDTURBINE,SÖRSKOG,YES,,FLG  R,,60.799137,15.391833,0,M,1969,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9048,WINDTURBINE,SÖRSKOG,YES,,FLG  R,,60.791138,15.401833,0,M,1949,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9049,WINDTURBINE,SÖRSKOG,YES,,FLG  R,,60.788692,15.39575,0,M,1893,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9050,WINDTURBINE,SÖRSKOG,YES,,FLG  R,,60.795418,15.409499,0,M,1952,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9051,WINDTURBINE,MILLINGSTORP,YES,,F R,,58.289944,14.769667,0,M,696,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9052,WINDTURBINE,RÖK,YES,,F R,,58.301,14.799528,0,M,696,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9053,WINDTURBINE,LÅNGERYD,YES,,F R,,58.458836,15.009334,0,M,705,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9061,WINDTURBINE,BORRBY,YES,,F R,,55.470306,14.1703615,0,M,476,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9070,MAST,HINNERYD,YES,,F R,,56.626163,13.67139,0,M,889,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
9073,WINDTURBINE,LANDSKRONA,YES,,F R,,55.8615,12.8752775,0,M,417,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9074,WINDTURBINE,LANDSKRONA,YES,,F R,,55.85786,12.860361,0,M,423,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9075,WINDTURBINE,VEDUM,YES,,F R,,58.208946,13.055528,0,M,646,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9079,WINDTURBINE,SILKOMHÖJDEN,YES,,F R,,60.239223,14.197805,0,M,1864,0,456,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9080,WINDTURBINE,SILKOMHÖJDEN,YES,,F R,,60.242363,14.196972,0,M,1936,0,456,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9081,WINDTURBINE,SILKOMHÖJDEN,YES,,F R,,60.24553,14.1965,0,M,1850,0,456,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9082,WINDTURBINE,SILKOMHÖJDEN,YES,,F R,,60.247665,14.212806,0,M,1952,0,456,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9083,WINDTURBINE,SILKOMHÖJDEN,YES,,F R,,60.25122,14.208889,0,M,1932,0,456,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9084,WINDTURBINE,KJÖKEBERGET,YES,,F R,,60.25414,14.210639,0,M,1972,0,456,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9089,WINDTURBINE,SANDHEM,YES,,FLG  R,,58.018528,13.822389,0,M,1378,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9103,WINDTURBINE,VÄNERSNÄS,YES,,FLG  R,,58.467,12.610972,0,M,482,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9107,WINDTURBINE,GRÄNGESBERG,YES,,F R,,60.124386,14.948694,0,M,1798,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9108,WINDTURBINE,GRÄNGESBERG,YES,,FLG  R,,60.12511,14.940722,0,M,1850,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9109,WINDTURBINE,GRÄNGESBERG,YES,,F R,,60.126274,14.956528,0,M,1824,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9110,WINDTURBINE,GRÄNGESBERG,YES,,FLG  R,,60.120277,14.908527,0,M,1932,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9111,WINDTURBINE,GRÄNGESBERG,YES,,FLG  R,,60.12161,14.89575,0,M,1834,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9112,WINDTURBINE,GRÄNGESBERG,YES,,FLG  R,,60.120525,14.921583,0,M,1857,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9113,WINDTURBINE,GRÄNGESBERG,YES,,F R,,60.12386,14.916611,0,M,1850,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9114,WINDTURBINE,GRÄNGESBERG,YES,,FLG  R,,60.101776,14.937389,0,M,1827,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9115,WINDTURBINE,GRÄNGESBERG,YES,,FLG  R,,60.12958,14.961139,0,M,1909,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9116,WINDTURBINE,GRÄNGESBERG,YES,,FLG  R,,60.129055,14.917194,0,M,1837,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9117,WINDTURBINE,GRÄNGESBERG,YES,,FLG  R,,60.102608,14.920417,0,M,1955,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9118,WINDTURBINE,GRÄNGESBERG,YES,,F R,,60.12386,14.90475,0,M,1877,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9119,WINDTURBINE,ERIKSTAD,YES,,FLG  R,,58.62364,12.394138,0,M,689,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9120,WINDTURBINE,ERIKSTAD,YES,,FLG  R,,58.624386,12.401944,0,M,689,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9121,WINDTURBINE,ERIKSTAD,YES,,FLG  R,,58.620193,12.405889,0,M,679,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9122,WINDTURBINE,ERIKSTAD,YES,,FLG  R,,58.619583,12.3955,0,M,679,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9124,WINDTURBINE,SÄLEN,YES,,FLG  R,,60.8155,14.403083,0,M,2100,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9125,WINDTURBINE,SÄLEN,YES,,F R,,60.810776,14.400971,0,M,2113,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9126,WINDTURBINE,SÄLEN,YES,,F R,,60.80925,14.407749,0,M,2198,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9127,WINDTURBINE,SÄLEN,YES,,FLG  R,,60.806694,14.400666,0,M,2188,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9128,WINDTURBINE,SÄLEN,YES,,FLG  R,,60.799862,14.40325,0,M,2264,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9129,WINDTURBINE,SÄLEN,YES,,F R,,60.796833,14.401889,0,M,2231,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9130,WINDTURBINE,SÄLEN,YES,,F R,,60.793194,14.39975,0,M,2329,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9131,WINDTURBINE,SÄLEN,YES,,FLG  R,,60.790333,14.402306,0,M,2297,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9132,WINDTURBINE,BJÄLBO,YES,,F R,,58.378555,14.983361,0,M,696,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9133,WINDTURBINE,BJÄLBO,YES,,F R,,58.3765,14.984334,0,M,692,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9134,WINDTURBINE,ERIKSTAD,YES,,FLG  R,,58.59111,12.417194,0,M,653,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9135,WINDTURBINE,ERIKSTAD,YES,,FLG  R,,58.587997,12.422334,0,M,653,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9136,WINDTURBINE,BORGHOLM,YES,,F R,,56.875526,16.806082,0,M,381,0,331,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9137,WINDTURBINE,BORGHOLM,YES,,F R,,56.878,16.806055,0,M,381,0,331,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9138,WINDTURBINE,BORGHOLM,YES,,F R,,56.88047,16.806026,0,M,387,0,331,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9139,WINDTURBINE,BORGHOLM,YES,,F R,,56.882942,16.806,0,M,387,0,331,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9141,MAST,LULEÅ,YES,,F R,,65.55261,22.297667,0,M,335,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
9142,WINDTURBINE,STORSAND,YES,,FLG  R,,61.766224,17.312944,0,M,604,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9143,WINDTURBINE,STORSAND,YES,,FLG  R,,61.766834,17.320723,0,M,636,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9144,WINDTURBINE,STORSAND,YES,,FLG  R,,61.76786,17.327917,0,M,656,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9145,WINDTURBINE,STORSAND,YES,,FLG  R,,61.768612,17.333363,0,M,646,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9146,WINDTURBINE,STORSAND,YES,,FLG  R,,61.769165,17.340279,0,M,607,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9151,MAST,STORBERGSKULLEN,YES,,F R,,64.24083,17.0855,0,M,2231,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
9156,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.649414,15.549195,0,M,2723,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9157,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.64555,15.547833,0,M,2772,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9158,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.65025,15.559722,0,M,2625,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9159,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.64664,15.556945,0,M,2756,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9160,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.643196,15.555,0,M,2789,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9161,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.639915,15.551278,0,M,2740,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9162,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.65025,15.570306,0,M,2608,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9163,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.64725,15.578555,0,M,2707,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9164,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.64706,15.568194,0,M,2789,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9165,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.64342,15.5675,0,M,2854,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9166,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.64002,15.567223,0,M,2789,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9167,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.63714,15.559778,0,M,2723,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9168,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.63336,15.560583,0,M,2822,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9169,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.63042,15.554167,0,M,2789,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9170,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.63209,15.547167,0,M,2789,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9171,WINDTURBINE,BLIEKEVARE,YES,,FLG  R,,64.63583,15.546722,0,M,2723,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9172,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.644554,15.574028,0,M,2740,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9173,WINDTURBINE,BLIEKEVARE,YES,,F R,,64.634026,15.55325,0,M,2772,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9177,WINDTURBINE,HOLMSUND,YES,,F R,,63.6745,20.334251,0,M,410,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9178,WINDTURBINE,STORA MELLBY,YES,,FLG  R,,58.16692,12.640445,0,M,738,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9183,WINDTURBINE,MALMÖ,YES,,F R,,55.632164,13.011806,0,M,397,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9184,WINDTURBINE,STORBERGET,YES,,FLG  R,,61.185585,15.381389,0,M,1972,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9185,WINDTURBINE,STORBERGET,YES,,F R,,61.181946,15.3815,0,M,1952,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9186,WINDTURBINE,STORBERGET,YES,,F R,,61.179142,15.386333,0,M,2034,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9187,WINDTURBINE,STORBERGET,YES,,FLG  R,,61.17678,15.394777,0,M,1936,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9188,WINDTURBINE,STORBERGET,YES,,F R,,61.180447,15.404416,0,M,1886,0,459,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9189,WINDTURBINE,STORBERGET,YES,,FLG  R,,61.17703,15.4065275,0,M,1824,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9190,WINDTURBINE,STORBERGET,YES,,F R,,61.172417,15.378722,0,M,1969,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9191,WINDTURBINE,STORBERGET,YES,,F R,,61.16953,15.382417,0,M,1919,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9192,WINDTURBINE,STORBERGET,YES,,FLG  R,,61.167973,15.387944,0,M,1969,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9209,WINDTURBINE,HASSLÖSA,YES,,F R,,58.428364,13.252944,0,M,597,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9210,WINDTURBINE,GUDHEM,YES,,F R,,58.221806,13.557611,0,M,1076,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9213,MAST,S BRÄNNTRÄSK,YES,,F R,,65.55278,20.316,0,M,1952,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
9216,WINDTURBINE,GÖTENE,YES,,F R,,58.551945,13.519,0,M,702,0,456,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9222,WINDTURBINE,LÅNGÅS,YES,,FLG  R,,57.009445,12.441556,0,M,558,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9223,WINDTURBINE,LÅNGÅS,YES,,FLG  R,,57.00789,12.447278,0,M,558,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9224,WINDTURBINE,LÅNGÅS,YES,,FLG  R,,57.006332,12.453,0,M,561,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9225,WINDTURBINE,LÅNGÅS,YES,,FLG  R,,57.004723,12.458805,0,M,558,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9226,WINDTURBINE,LÅNGÅS,YES,,FLG  R,,57.00314,12.464639,0,M,558,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9227,WINDTURBINE,HJÄLSTAD,YES,,F R,,58.612583,13.939806,0,M,614,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9232,WINDTURBINE,VÄDERSTAD,YES,,F R,,58.33275,14.911583,0,M,656,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9233,WINDTURBINE,GÖLJARYD,YES,,FLG  R,,57.21939,15.173362,0,M,1266,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9234,WINDTURBINE,GÖLJARYD,YES,,FLG  R,,57.21792,15.176473,0,M,1266,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9244,MAST,HERÅKRA,YES,,F R,,56.877304,15.23425,0,M,1178,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
9245,WINDTURBINE,NAGLARP,YES,,F R,,58.088108,13.487139,0,M,978,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9248,WINDTURBINE,ORLUNDA,YES,,F R,,58.41572,15.000389,0,M,689,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9249,WINDTURBINE,ORLUNDA,YES,,F R,,58.41339,15.00175,0,M,686,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9250,WINDTURBINE,ORLUNDA,YES,,F R,,58.411057,15.003166,0,M,686,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9251,WINDTURBINE,BOCKARA,YES,,FLG  R,,57.277584,15.989584,0,M,899,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9252,WINDTURBINE,BOCKARA,YES,,FLG  R,,57.274418,15.986528,0,M,810,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9254,WINDTURBINE,ST LEVENE,YES,,F R,,58.32386,12.961444,0,M,571,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
9255,WINDTURBINE,NÄSBYHOLM,YES,,F R,,55.45072,13.470361,0,M,499,0,331,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
